Position_z,Position_y,Position_x,Velocity_z,Velocity_y,Velocity_x,Velocity_length,skip
14,28,50,0.018946,-0.845903,-0.055767,0.847950939,2
16,28,50,-0.01938,-0.839686,-0.056182,0.841786541,3
18,28,50,-0.057022,-0.813576,-0.057157,0.817572222,0
20,28,50,-0.092459,-0.770495,-0.058797,0.77824694,1
22,28,50,-0.124724,-0.715034,-0.061004,0.728389446,2
24,28,50,-0.152764,-0.651052,-0.063791,0.671769929,3
26,28,50,-0.174963,-0.581685,-0.067154,0.611129406,0
28,28,50,-0.190616,-0.510236,-0.070791,0.549260048,1
0,0,52,5.287363,-0.707891,-0.698783,5.380112902,2
2,0,52,5.851404,-1.506731,-0.907839,6.110101368,3
4,0,52,7.795214,-2.772791,-2.198406,8.560766331,0
6,0,52,9.936188,-1.767458,-4.313611,10.97538061,1
8,0,52,9.353923,-1.157648,-0.581535,9.443209589,2
10,0,52,4.501754,-5.465211,7.435039,10.26713813,3
12,0,52,-0.314743,-12.329457,10.003499,15.88032006,0
14,0,52,-0.447803,-14.661515,15.350142,21.23175473,1
16,0,52,0.465883,-11.031115,11.071983,15.63621926,2
18,0,52,0.318173,-8.839164,10.15212,13.46467953,3
20,0,52,-4.486094,-3.423603,3.180143,6.477608075,0
22,0,52,-9.33949,-0.486185,-3.098119,9.851943496,1
24,0,52,-9.92804,-2.820722,-3.776883,10.99032739,2
26,0,52,-7.790733,-2.153141,-1.106126,8.158127945,3
28,0,52,-5.847984,-1.009109,-0.770983,5.984282131,0
0,2,52,4.3083,-0.78862,-0.569711,4.416779485,1
2,2,52,4.699054,-1.673094,-0.804172,5.052429577,2
4,2,52,5.973091,-3.122598,-3.038499,7.393301734,3
6,2,52,8.248346,-3.151312,-6.57019,11.00606086,0
8,2,52,10.293481,-3.165939,-5.628271,12.15139314,1
10,2,52,8.09924,-5.581853,-0.920831,9.879407939,2
12,2,52,2.804867,-12.235533,4.300407,13.26910121,3
14,2,52,0.166554,-15.081731,11.270865,18.82866825,0
16,2,52,-0.173666,-12.934197,6.641124,14.54056876,1
18,2,52,-2.809193,-8.139508,2.098319,8.862623676,2
20,2,52,-8.096516,-4.377496,-3.597576,9.882236369,3
22,2,52,-10.288813,-2.66254,-6.682831,12.5542432,0
24,2,52,-8.242611,-3.525414,-5.16857,10.3481059,1
26,2,52,-5.96925,-2.3443,-1.30145,6.543810828,2
28,2,52,-4.696372,-1.116325,-0.645629,4.870208237,3
0,4,52,3.360069,-0.906604,-0.481321,3.513355149,0
2,4,52,3.60876,-1.752387,-0.684299,4.06967739,1
4,4,52,4.339818,-3.271523,-2.791985,6.109996993,2
6,4,52,6.071184,-4.961689,-6.361239,10.09668235,3
8,4,52,7.93036,-6.356528,-7.701224,12.75166299,0
10,4,52,8.190446,-7.721393,-6.39466,12.94584845,1
12,4,52,6.130505,-11.439816,-1.532401,13.0690755,2
14,4,52,1.485747,-16.158735,5.763866,17.22017167,3
16,4,52,-1.496755,-14.346044,1.646395,14.51757109,0
18,4,52,-6.133064,-8.823249,-4.343354,11.59003541,1
20,4,52,-8.185913,-6.984143,-7.469527,13.09890296,2
22,4,52,-7.925251,-5.695054,-7.344641,12.21421282,3
24,4,52,-6.066446,-4.132169,-4.843519,8.794103935,0
26,4,52,-4.336603,-2.392929,-0.935335,5.04054425,1
28,4,52,-3.606737,-1.232708,-0.560801,3.852611914,2
0,6,52,2.608957,-0.972974,-0.426392,2.816938972,3
2,6,52,2.774081,-1.634318,-0.599738,3.27508876,0
4,6,52,3.154556,-2.942483,-1.641049,4.615460062,1
6,6,52,4.26731,-4.877927,-5.099766,8.246921832,2
8,6,52,5.409443,-6.886015,-6.943882,11.1757225,3
10,6,52,6.213517,-8.682768,-7.129132,12.83833232,0
12,6,52,5.862576,-10.990273,-4.61817,13.2847052,1
14,6,52,2.46842,-14.954698,0.982525,15.18885924,2
16,6,52,-2.469567,-12.82894,-2.213986,13.25074325,3
18,6,52,-5.858579,-9.52899,-6.299585,12.83781015,0
20,6,52,-6.207301,-7.786086,-7.271118,12.32975579,1
22,6,52,-5.40387,-5.862596,-6.30284,10.16354441,2
24,6,52,-4.262771,-3.884627,-3.39378,6.691732677,3
26,6,52,-3.151688,-2.100587,-0.727146,3.856727149,0
28,6,52,-2.772471,-1.242076,-0.498902,3.078676898,1
0,8,52,2.061618,-0.998018,-0.398991,2.324973661,2
2,8,52,2.169717,-1.481501,-0.529454,2.680081829,3
4,8,52,2.383966,-2.298749,-0.640122,3.373024908,0
6,8,52,2.925669,-4.072443,-2.948862,5.817225987,1
8,8,52,3.558207,-5.94242,-5.001805,8.543491427,2
10,8,52,3.997707,-7.751383,-5.657133,10.39561222,3
12,8,52,3.98425,-9.535331,-4.906253,11.43975978,0
14,8,52,2.14686,-11.850356,-1.682451,12.16020504,1
16,8,52,-2.142542,-10.498394,-3.693738,11.33359886,2
18,8,52,-3.977813,-8.544128,-5.506681,10.91552359,3
20,8,52,-3.9911,-6.821086,-5.454131,9.602272564,0
22,8,52,-3.552463,-4.998074,-4.28155,7.478797195,1
24,8,52,-2.921176,-3.136715,-1.51309,4.545513344,2
26,8,52,-2.381052,-1.786147,-0.591095,3.034653692,3
28,8,52,-2.168317,-1.204527,-0.45393,2.521613839,0
0,10,52,1.659045,-0.986243,-0.378051,1.966730313,1
2,10,52,1.729233,-1.348303,-0.479205,2.244505554,2
4,10,52,1.891187,-1.796744,-0.546552,2.665257278,3
6,10,52,2.061481,-2.877634,-0.602656,3.590776463,0
8,10,52,2.335295,-4.549986,-2.210555,5.571582248,1
10,10,52,2.518866,-6.101407,-3.346881,7.400909791,2
12,10,52,2.304566,-7.529825,-3.357047,8.560318542,3
14,10,52,1.28446,-8.660078,-2.243646,9.037739531,0
16,10,52,-1.279083,-8.093673,-2.983508,8.720373612,1
18,10,52,-2.29801,-6.83185,-3.468036,7.998893553,2
20,10,52,-2.5125,-5.328845,-2.898811,6.565999581,3
22,10,52,-2.329784,-3.722287,-1.342655,4.591953446,0
24,10,52,-2.057299,-2.181106,-0.544423,3.047310119,1
26,10,52,-1.888441,-1.56008,-0.524305,2.504985978,2
28,10,52,-1.728012,-1.144764,-0.424926,2.115909306,3
0,12,52,1.357188,-0.950701,-0.36248,1.696226226,0
2,12,52,1.397473,-1.233901,-0.439716,1.915409258,1
4,12,52,1.501399,-1.585868,-0.497893,2.239882521,2
6,12,52,1.586822,-2.022085,-0.49287,2.61720321,3
8,12,52,1.613727,-2.945284,-0.444188,3.387641606,0
10,12,52,1.622652,-4.205117,-0.785524,4.575265725,1
12,12,52,1.331641,-5.289877,-1.110052,5.566711944,2
14,12,52,0.618665,-5.946449,-0.990287,6.060005811,3
16,12,52,-0.612932,-5.69947,-1.11773,5.84028803,0
18,12,52,-1.325736,-4.785497,-0.987949,5.063062384,1
20,12,52,-1.617133,-3.588591,-0.483338,3.965692894,2
22,12,52,-1.608973,-2.415826,-0.469043,2.940239907,3
24,12,52,-1.583195,-1.788111,-0.50061,2.440175758,0
26,12,52,-1.499148,-1.402375,-0.474989,2.107063102,1
28,12,52,-1.396552,-1.073549,-0.398515,1.806011946,2
0,14,52,1.106685,-0.889929,-0.347219,1.461946083,3
2,14,52,1.128796,-1.125237,-0.408045,1.645247531,0
4,14,52,1.182869,-1.412688,-0.453165,1.897425881,1
6,14,52,1.229097,-1.746335,-0.459712,2.184422233,2
8,14,52,1.223404,-2.125102,-0.422524,2.488232784,3
10,14,52,1.148613,-2.615797,-0.33994,2.877023631,0
12,14,52,0.845855,-3.279861,-0.250606,3.396433751,1
14,14,52,0.343559,-3.670836,-0.186392,3.691586611,2
16,14,52,-0.338743,-3.549286,-0.204511,3.571274657,3
18,14,52,-0.841142,-2.984173,-0.289362,3.113926577,0
20,14,52,-1.144359,-2.339142,-0.382695,2.632033108,1
22,14,52,-1.219847,-1.928732,-0.441056,2.324341676,2
24,14,52,-1.226534,-1.579029,-0.456503,2.050881085,3
26,14,52,-1.181399,-1.263902,-0.426936,1.781972562,0
28,14,52,-1.128289,-0.993928,-0.371233,1.548787551,1
0,16,52,0.891921,-0.817907,-0.324911,1.253021185,2
2,16,52,0.904462,-1.012885,-0.375134,1.408798442,3
4,16,52,0.928471,-1.249508,-0.41421,1.610868885,0
6,16,52,0.935455,-1.520047,-0.42411,1.834526705,1
8,16,52,0.903462,-1.818061,-0.407869,2.07073574,2
10,16,52,0.793745,-2.134355,-0.367599,2.306649392,3
12,16,52,0.567029,-2.412043,-0.319688,2.498334193,0
14,16,52,0.211421,-2.579368,-0.292164,2.604457318,1
16,16,52,-0.208309,-2.523608,-0.301904,2.550124703,2
18,16,52,-0.564104,-2.284689,-0.340398,2.37779056,3
20,16,52,-0.791223,-1.978564,-0.383071,2.16506183,0
22,16,52,-0.901534,-1.672222,-0.410017,1.943503,1
24,16,52,-0.93415,-1.388355,-0.41057,1.723001321,2
26,16,52,-0.927823,-1.135899,-0.380058,1.515112584,3
28,16,52,-0.904365,-0.909433,-0.337548,1.326228897,0
0,18,52,0.71006,-0.74634,-0.296137,1.071870198,1
2,18,52,0.722142,-0.905396,-0.336158,1.205915912,2
4,18,52,0.723887,-1.09509,-0.367665,1.363235874,3
6,18,52,0.706302,-1.308452,-0.384335,1.53578076,0
8,18,52,0.6586,-1.534544,-0.380686,1.712746648,1
10,18,52,0.554361,-1.758927,-0.363425,1.879685623,2
12,18,52,0.378805,-1.944053,-0.34215,2.009950725,3
14,18,52,0.136206,-2.0384,-0.330075,2.069438605,0
16,18,52,-0.134936,-2.005347,-0.334064,2.037455048,1
18,18,52,-0.377722,-1.861617,-0.349084,1.931359988,2
20,18,52,-0.553562,-1.656044,-0.364413,1.783734692,3
22,18,52,-0.658081,-1.430462,-0.371406,1.617786931,0
24,18,52,-0.70609,-1.211363,-0.362891,1.448327754,1
26,18,52,-0.723938,-1.014661,-0.33779,1.291404374,2
28,18,52,-0.722356,-0.829814,-0.30466,1.141581001,3
0,20,52,0.561494,-0.676026,-0.263196,0.917365139,0
2,20,52,0.567746,-0.808937,-0.290238,1.030025576,1
4,20,52,0.557066,-0.960095,-0.315133,1.153869033,2
6,20,52,0.530735,-1.119817,-0.33239,1.283024889,3
8,20,52,0.479173,-1.286624,-0.338933,1.414172429,0
10,20,52,0.390446,-1.443201,-0.335328,1.532227814,1
12,20,52,0.25834,-1.565071,-0.327699,1.619744864,2
14,20,52,0.090633,-1.624154,-0.323317,1.65850066,3
16,20,52,-0.090836,-1.604063,-0.324786,1.639132463,0
18,20,52,-0.258647,-1.513497,-0.329248,1.570342538,1
20,20,52,-0.390887,-1.376143,-0.332159,1.468636035,2
22,20,52,-0.479707,-1.215788,-0.328535,1.347662611,3
24,20,52,-0.531293,-1.051922,-0.316814,1.220320965,0
26,20,52,-0.55757,-0.896322,-0.297707,1.09677112,1
28,20,52,-0.568126,-0.747709,-0.27022,0.977166695,2
0,22,52,0.442304,-0.609861,-0.223992,0.78596163,3
2,22,52,0.440387,-0.72155,-0.241554,0.879160649,0
4,22,52,0.423454,-0.841716,-0.261597,0.977871211,1
6,22,52,0.394903,-0.964229,-0.276535,1.078034114,2
8,22,52,0.346316,-1.083541,-0.284009,1.172457668,3
10,22,52,0.274453,-1.191329,-0.286506,1.255657168,0
12,22,52,0.177413,-1.272475,-0.286645,1.316371283,1
14,22,52,0.061124,-1.310407,-0.286994,1.342858222,2
16,22,52,-0.062153,-1.297181,-0.288266,1.330277726,3
18,22,52,-0.17849,-1.237564,-0.288995,1.283332164,0
20,22,52,-0.275567,-1.143685,-0.286783,1.210866235,1
22,22,52,-0.347387,-1.030608,-0.279454,1.12290922,2
24,22,52,-0.395839,-0.908812,-0.26642,1.026453789,3
26,22,52,-0.424178,-0.784779,-0.250121,0.926480204,0
28,22,52,-0.440847,-0.667717,-0.233703,0.833552135,1
0,24,52,0.344596,-0.550696,-0.182519,0.67477824,2
2,24,52,0.337083,-0.643896,-0.193094,0.752005519,3
4,24,52,0.32139,-0.737737,-0.204991,0.830402748,0
6,24,52,0.293049,-0.830832,-0.215063,0.906869132,1
8,24,52,0.251259,-0.920349,-0.222729,0.979684426,2
10,24,52,0.194323,-0.997004,-0.227445,1.040917688,3
12,24,52,0.123379,-1.051219,-0.230453,1.083232361,0
14,24,52,0.042052,-1.075233,-0.231982,1.100777009,1
16,24,52,-0.043248,-1.065538,-0.232553,1.091477218,2
18,24,52,-0.124595,-1.024439,-0.232409,1.057834166,3
20,24,52,-0.195543,-0.958574,-0.229768,1.004935079,0
22,24,52,-0.252418,-0.876428,-0.223643,0.939072456,1
24,24,52,-0.29407,-0.785973,-0.214172,0.866083349,2
26,24,52,-0.322184,-0.691219,-0.202251,0.788981434,3
28,24,52,-0.33757,-0.593971,-0.188781,0.708797093,0
0,26,52,0.263019,-0.494195,-0.140449,0.577177281,1
2,26,52,0.256497,-0.570985,-0.144625,0.642441415,2
4,26,52,0.238847,-0.648313,-0.148943,0.706782606,3
6,26,52,0.213013,-0.72319,-0.152992,0.769275546,0
8,26,52,0.178226,-0.791297,-0.156627,0.826103787,1
10,26,52,0.135201,-0.847906,-0.160286,0.87345034,2
12,26,52,0.085088,-0.886865,-0.163703,0.905852178,3
14,26,52,0.028942,-0.904085,-0.165716,0.919602696,0
16,26,52,-0.029884,-0.896919,-0.166526,0.912736356,1
18,26,52,-0.086045,-0.865784,-0.166898,0.885912309,2
20,26,52,-0.136169,-0.815692,-0.165693,0.843415441,3
22,26,52,-0.179169,-0.752636,-0.161751,0.790396018,0
24,26,52,-0.213868,-0.681556,-0.155809,0.731118696,1
26,26,52,-0.239519,-0.606417,-0.149148,0.66884681,2
28,26,52,-0.256896,-0.530316,-0.142894,0.606340919,3
0,28,52,0.195349,-0.434819,-0.097958,0.486646241,0
2,28,52,0.189387,-0.499432,-0.09694,0.542860131,1
4,28,52,0.172978,-0.56569,-0.09632,0.599336389,2
6,28,52,0.150232,-0.629504,-0.096493,0.654336182,3
8,28,52,0.122264,-0.687061,-0.097458,0.704627111,0
10,28,52,0.090515,-0.733544,-0.098815,0.745683693,1
12,28,52,0.05588,-0.764884,-0.100067,0.773423243,2
14,28,52,0.018853,-0.778549,-0.100764,0.785268976,3
16,28,52,-0.019288,-0.77263,-0.100879,0.779426531,0
18,28,52,-0.056324,-0.747026,-0.100547,0.755863703,1
20,28,52,-0.09097,-0.70549,-0.099724,0.718287239,2
22,28,52,-0.122715,-0.653061,-0.098563,0.671760602,3
24,28,52,-0.150648,-0.593709,-0.097573,0.620246473,0
26,28,52,-0.173307,-0.530461,-0.097243,0.566463052,1
28,28,52,-0.189578,-0.465855,-0.097711,0.512355481,2
0,0,54,3.841874,-0.470222,-1.119339,4.029146852,3
2,0,54,4.618388,-0.964899,-2.135487,5.178884294,0
4,0,54,7.235595,-1.00521,-3.952849,8.305979615,1
6,0,54,9.073606,2.264113,-3.164141,9.87260461,2
8,0,54,4.829669,3.389084,5.361659,7.972388616,3
10,0,54,-0.386838,-4.272191,14.315785,14.94466325,0
12,0,54,-2.280761,-9.190052,13.396907,16.40536631,1
14,0,54,-0.750282,-14.671112,15.711072,21.50911978,2
16,0,54,0.759576,-2.795989,12.102314,12.44429646,3
18,0,54,2.263067,-9.102954,15.014105,17.70334976,0
20,0,54,0.38561,-0.064845,10.237126,10.24459119,1
22,0,54,-4.823979,3.868957,0.510533,6.204856614,2
24,0,54,-9.067322,0.320518,-4.588646,10.16733653,3
26,0,54,-7.231596,-1.238738,-2.746112,7.834001765,0
28,0,54,-4.615828,-0.672229,-1.571191,4.922032214,1
0,2,54,3.264774,-0.592936,-0.921721,3.443819387,2
2,2,54,3.802161,-1.201828,-1.694743,4.33277886,3
4,2,54,5.766677,-1.77219,-5.069651,7.880138468,0
6,2,54,8.79917,0.828283,-7.550345,11.62407652,1
8,2,54,9.565896,1.192427,-2.480943,9.95406081,2
10,2,54,4.610641,-3.839273,5.361244,8.046177032,3
12,2,54,-1.719673,-9.984335,8.602345,13.29076973,0
14,2,54,-0.232214,-14.661454,13.062714,19.63788822,1
16,2,54,0.225547,-6.44946,10.075903,11.96537617,2
18,2,54,1.705118,-8.527893,7.893584,11.74483098,3
20,2,54,-4.61312,-0.845368,1.440262,4.906106177,0
22,2,54,-9.558775,2.03443,-5.57314,11.25028775,1
24,2,54,-8.792776,-0.821961,-7.260355,11.43246624,2
26,2,54,-5.762902,-1.711823,-2.517684,6.517676746,3
28,2,54,-3.799855,-0.808877,-1.276704,4.089395203,0
0,4,54,2.629664,-0.759394,-0.769961,2.843352237,1
2,4,54,2.932782,-1.467474,-1.369129,3.553759195,2
4,4,54,4.114987,-2.603261,-4.693883,6.763329318,3
6,4,54,6.802365,-3.4002,-8.332204,11.28091987,0
8,4,54,9.168059,-3.767789,-8.606297,13.12699081,1
10,4,54,8.255244,-5.208582,-4.888538,10.9167845,2
12,4,54,3.173525,-10.966275,1.854822,11.56593329,3
14,4,54,0.076587,-15.840139,8.415032,17.9367955,0
16,4,54,-0.086516,-12.180673,5.399122,13.32391827,1
18,4,54,-3.182536,-7.595965,-1.61275,8.392150036,2
20,4,54,-8.251483,-3.956147,-7.182118,11.63275074,3
22,4,54,-9.162742,-3.598484,-8.941791,13.29889297,0
24,4,54,-6.797456,-3.201906,-6.851511,10.16861904,1
26,4,54,-4.111793,-2.03535,-2.096897,5.044449259,2
28,4,54,-2.931043,-0.997831,-1.043719,3.267419337,3
0,6,54,2.080943,-0.868951,-0.661485,2.350098299,0
2,6,54,2.255538,-1.420092,-1.085104,2.877770604,1
4,6,54,2.893562,-2.728151,-3.350336,5.200025023,2
6,6,54,4.659732,-4.637856,-7.010887,9.611209451,3
8,6,54,6.328812,-6.4809,-8.750796,12.59493377,0
10,6,54,7.62781,-7.668267,-8.46665,13.73571863,1
12,6,54,6.716353,-10.710367,-4.072892,13.28193541,2
14,6,54,2.425338,-16.520311,3.018814,16.96809294,3
16,6,54,-2.431007,-13.359284,-0.73947,13.59878965,0
18,6,54,-6.716014,-8.602037,-6.784567,12.85030093,1
20,6,54,-7.622045,-7.07262,-9.014312,13.76137146,2
22,6,54,-6.323385,-5.661386,-8.10185,11.73356138,3
24,6,54,-4.655431,-3.70166,-5.382132,8.021388247,0
26,6,54,-2.890841,-1.86385,-1.479855,3.74444513,1
28,6,54,-2.254175,-1.068079,-0.860142,2.638549211,2
0,8,54,1.679638,-0.92789,-0.591279,2.007927917,3
2,8,54,1.809939,-1.310765,-0.88532,2.403700391,0
4,8,54,2.084187,-2.284694,-1.343178,3.371615231,1
6,8,54,3.204642,-4.223493,-4.810815,7.159019796,2
8,8,54,4.136312,-6.234394,-6.837561,10.13553087,3
10,8,54,5.097316,-8.157786,-7.390137,12.13038448,0
12,8,54,5.353408,-10.128096,-5.963596,12.91517646,1
14,8,54,2.833437,-13.833734,-1.006487,14.15675025,2
16,8,54,-2.832706,-11.637978,-4.048008,12.64330352,3
18,8,54,-5.348209,-8.924805,-7.090648,12.59097982,0
20,8,54,-5.091103,-7.181019,-7.35064,11.46814161,1
22,8,54,-4.130977,-5.20529,-6.09111,9.014523614,2
24,8,54,-3.200555,-3.260377,-3.060598,5.499169993,3
26,8,54,-2.081573,-1.569965,-1.053818,2.812164404,0
28,8,54,-1.808761,-1.083109,-0.725012,2.229435772,1
0,10,54,1.395574,-0.943917,-0.545696,1.770985663,2
2,10,54,1.502271,-1.217345,-0.747653,2.073097203,3
4,10,54,1.720159,-1.600602,-0.922232,2.524160377,0
6,10,54,2.148162,-3.234741,-1.717532,4.245946948,1
8,10,54,2.704024,-5.111123,-4.096734,7.086505033,2
10,10,54,3.14295,-6.889917,-5.176277,9.172945795,3
12,10,54,3.084896,-8.61743,-5.014951,10.43678191,0
14,10,54,1.795351,-10.232339,-2.984163,10.8087592,1
16,10,54,-1.791359,-9.260551,-4.358634,10.39059489,2
18,10,54,-3.07898,-7.674907,-5.249319,9.794879543,3
20,10,54,-3.137126,-5.955997,-4.866193,8.306340597,0
22,10,54,-2.698926,-4.183024,-2.91918,5.770918749,1
24,10,54,-2.144233,-2.2883,-1.010139,3.29460663,2
26,10,54,-1.717619,-1.370223,-0.84148,2.352831207,3
28,10,54,-1.501213,-1.069069,-0.641034,1.951274862,0
0,12,54,1.173445,-0.916436,-0.509272,1.573590188,1
2,12,54,1.236899,-1.14331,-0.652313,1.806263863,2
4,12,54,1.395856,-1.451605,-0.77533,2.157940606,3
6,12,54,1.601013,-1.94099,-0.821903,2.646924507,0
8,12,54,1.78564,-3.427871,-0.983126,3.988150766,1
10,12,54,1.933259,-4.899077,-2.026662,5.643208722,2
12,12,54,1.756854,-6.209496,-2.580725,6.950145184,3
14,12,54,0.860303,-7.038623,-2.324321,7.462225077,0
16,12,54,-0.8551,-6.700888,-2.544361,7.218508772,1
18,12,54,-1.751391,-5.606406,-2.461639,6.368581101,2
20,12,54,-1.928053,-4.140934,-1.60036,4.840028398,3
22,12,54,-1.781106,-2.644147,-0.791384,3.284834939,0
24,12,54,-1.597553,-1.655847,-0.806357,2.438076391,1
26,12,54,-1.393696,-1.289376,-0.716976,2.029515606,2
28,12,54,-1.236064,-1.018864,-0.576598,1.70246977,3
0,14,54,0.981057,-0.860185,-0.476026,1.388881501,0
2,14,54,1.014691,-1.054887,-0.576879,1.573268505,1
4,14,54,1.106656,-1.313323,-0.668394,1.842893199,2
6,14,54,1.20701,-1.64813,-0.710346,2.162821555,3
8,14,54,1.338604,-2.066907,-0.679931,2.554656803,0
10,14,54,1.284729,-2.983517,-0.602632,3.303795941,1
12,14,54,1.013128,-3.896967,-0.482661,4.055334978,2
14,14,54,0.382235,-4.417947,-0.469055,4.459189599,3
16,14,54,-0.377716,-4.217771,-0.431574,4.256585216,0
18,14,54,-1.008619,-3.44132,-0.500669,3.620865239,1
20,14,54,-1.280563,-2.501665,-0.612814,2.876405807,2
22,14,54,-1.335112,-1.894931,-0.706499,2.423309387,3
24,14,54,-1.204477,-1.473159,-0.688161,2.02349397,0
26,14,54,-1.105207,-1.178993,-0.621858,1.731535266,1
28,14,54,-1.014228,-0.949104,-0.521091,1.483574288,2
0,16,54,0.803128,-0.779868,-0.433702,1.200544088,3
2,16,54,0.82144,-0.953339,-0.512428,1.358749932,0
4,16,54,0.865165,-1.16995,-0.583796,1.567836487,1
6,16,54,0.913192,-1.440691,-0.620417,1.815055768,2
8,16,54,0.925561,-1.772968,-0.61961,2.093799237,3
10,16,54,0.870299,-2.1388,-0.580518,2.380942447,0
12,16,54,0.662183,-2.541144,-0.528135,2.678586518,1
14,16,54,0.24513,-2.752591,-0.493721,2.80724177,2
16,16,54,-0.241973,-2.699499,-0.502924,2.756588169,3
18,16,54,-0.65918,-2.386844,-0.550821,2.5367196,0
20,16,54,-0.867665,-1.98456,-0.600773,2.247720878,1
22,16,54,-0.923532,-1.597109,-0.617762,1.945584334,2
24,16,54,-0.911853,-1.307334,-0.594545,1.701200117,3
26,16,54,-0.864532,-1.062322,-0.536471,1.470967282,0
28,16,54,-0.821393,-0.862864,-0.465653,1.279083054,1
0,18,54,0.646473,-0.704291,-0.38608,1.031024209,2
2,18,54,0.658306,-0.848443,-0.449912,1.164320884,3
4,18,54,0.67326,-1.022815,-0.503191,1.323869606,0
6,18,54,0.67932,-1.235668,-0.537502,1.509059134,1
8,18,54,0.659692,-1.478233,-0.549731,1.709552722,2
10,18,54,0.579155,-1.735451,-0.539247,1.907353668,3
12,18,54,0.409706,-1.956033,-0.519163,2.064813387,0
14,18,54,0.150273,-2.073894,-0.507141,2.14028276,1
16,18,54,-0.148798,-2.035812,-0.512034,2.104483348,2
18,18,54,-0.408426,-1.857317,-0.528,1.973631738,3
20,18,54,-0.578201,-1.609989,-0.540474,1.79401592,0
22,18,54,-0.65909,-1.360524,-0.536815,1.604242976,1
24,18,54,-0.679071,-1.136367,-0.510208,1.418724633,2
26,18,54,-0.673348,-0.946635,-0.46175,1.250091363,3
28,18,54,-0.65858,-0.778629,-0.40831,1.098502523,0
0,20,54,0.516479,-0.633881,-0.339524,0.885342999,1
2,20,54,0.520806,-0.751157,-0.381816,0.990585275,2
4,20,54,0.518217,-0.889809,-0.422041,1.112846585,3
6,20,54,0.503746,-1.049029,-0.454755,1.249409455,0
8,20,54,0.468479,-1.222132,-0.472458,1.391508448,1
10,20,54,0.393787,-1.394204,-0.475828,1.524888613,2
12,20,54,0.267162,-1.533834,-0.471852,1.626857887,3
14,20,54,0.095151,-1.602648,-0.468811,1.672518484,0
16,20,54,-0.095212,-1.578275,-0.470232,1.649586443,1
18,20,54,-0.267354,-1.47152,-0.472525,1.568479884,2
20,20,54,-0.394145,-1.315583,-0.469538,1.451404439,3
22,20,54,-0.46897,-1.143148,-0.456422,1.317209647,0
24,20,54,-0.504318,-0.978358,-0.432468,1.182602889,1
26,20,54,-0.51877,-0.832205,-0.396777,1.057884428,2
28,20,54,-0.521246,-0.696939,-0.355527,0.940117445,3
0,22,54,0.409229,-0.563102,-0.286836,0.752879225,0
2,22,54,0.40564,-0.664632,-0.316756,0.840603277,1
4,22,54,0.39238,-0.776107,-0.347444,0.936494246,2
6,22,54,0.371742,-0.892035,-0.371839,1.035462601,3
8,22,54,0.333805,-1.012674,-0.388747,1.134926711,0
10,22,54,0.270016,-1.12755,-0.398471,1.225992162,1
12,22,54,0.177451,-1.216552,-0.402444,1.293618491,2
14,22,54,0.061729,-1.25873,-0.4044,1.323537322,3
16,22,54,-0.062712,-1.243529,-0.405418,1.309450619,0
18,22,54,-0.178495,-1.177099,-0.403349,1.257025432,1
20,22,54,-0.271113,-1.07594,-0.396016,1.178124702,2
22,22,54,-0.334884,-0.958735,-0.381678,1.084895474,3
24,22,54,-0.372704,-0.838258,-0.359843,0.985429719,0
26,22,54,-0.393133,-0.72306,-0.33331,0.887955447,1
28,22,54,-0.406124,-0.614128,-0.301161,0.795479636,2
0,24,54,0.322108,-0.50136,-0.234311,0.640325744,3
2,24,54,0.313656,-0.584705,-0.251643,0.709636684,0
4,24,54,0.297628,-0.670494,-0.272715,0.782635357,1
6,24,54,0.273729,-0.759469,-0.291938,0.85845706,2
8,24,54,0.237169,-0.846444,-0.305894,0.930745786,3
10,24,54,0.185943,-0.923139,-0.31519,0.993028272,0
12,24,54,0.119288,-0.979596,-0.321436,1.037862733,1
14,24,54,0.040822,-1.005001,-0.32489,1.056999034,2
16,24,54,-0.042003,-0.994364,-0.325607,1.047159938,3
18,24,54,-0.120493,-0.951109,-0.323077,1.011684556,0
20,24,54,-0.187152,-0.883558,-0.315948,0.956830052,1
22,24,54,-0.238314,-0.801819,-0.303485,0.889837298,2
24,24,54,-0.274731,-0.71427,-0.286211,0.817052931,3
26,24,54,-0.298405,-0.62528,-0.265742,0.742050829,0
28,24,54,-0.31414,-0.540502,-0.244913,0.671422914,1
0,26,54,0.249161,-0.442558,-0.180057,0.538849989,2
2,26,54,0.241557,-0.512463,-0.190438,0.597691176,3
4,26,54,0.223739,-0.581379,-0.201014,0.654574144,0
6,26,54,0.199732,-0.648228,-0.21083,0.710310989,1
8,26,54,0.168606,-0.712157,-0.21995,0.76418164,2
